update,gameplay_rollouts,trade_rollouts,gameplay_reward,gameplay_reward_avg_logged,trade_reward,trade_reward_avg_logged,trade_propose,trade_accept,trade_reject,trade_counter,trade_skip,gameplay_policy_loss,gameplay_value_loss,gameplay_entropy,gameplay_entropy_avg_logged,trade_policy_loss,trade_value_loss,trade_entropy,trade_entropy_avg_logged,tom_loss,total_loss,entropy_coef,gamma,gameplay_reward_ma10,trade_reward_ma10,gameplay_entropy_ma10,trade_entropy_ma10,gameplay_value_loss_ma10,trade_value_loss_ma10,gameplay_policy_loss_ma10,trade_policy_loss_ma10,tom_loss_ma10,total_loss_ma10,trade_propose_rate,trade_accept_rate,trade_reject_rate,trade_counter_rate,trade_skip_rate
4564,2050,1455,0.008,0.0091,-0.0019,-0.0012,569,64,161,97,564,-0.0235,0.4261,0.6196,0.6282,0.0344,0.3512,1.7011,1.7152,1.287521,0.2723,0.0012,0.96529,0.00909,-0.0011500000000000002,0.62822,1.7151800000000001,0.44141,0.37002,-0.016240000000000022,0.04389,1.3109068000000001,0.27862,0.39106529209621993,0.04398625429553265,0.11065292096219931,0.06666666666666667,0.38762886597938145
4565,2050,1455,0.0079,0.0088,-0.002,-0.0013,569,64,161,97,564,-0.023,0.4245,0.6184,0.6262,0.0353,0.3494,1.6994,1.7118,1.28523,0.2716,0.0012,0.9653,0.008830000000000001,-0.00134,0.6262000000000001,1.7118200000000001,0.4377,0.36541999999999997,-0.01826000000000002,0.04122,1.3052223,0.27708000000000005,0.39106529209621993,0.04398625429553265,0.11065292096219931,0.06666666666666667,0.38762886597938145
4566,2050,1455,0.0079,0.0086,-0.002,-0.0015,569,64,161,97,564,-0.0219,0.4235,0.6174,0.6243,0.037,0.3484,1.6982,1.7088,1.283862,0.2712,0.0012,0.9653,0.00861,-0.0015,0.6243399999999999,1.7088,0.43443,0.36141,-0.01975000000000002,0.03929,1.300235,0.27573000000000003,0.39106529209621993,0.04398625429553265,0.11065292096219931,0.06666666666666667,0.38762886597938145
4567,2050,1456,0.0079,0.0084,-0.002,-0.0017,569,65,161,97,564,-0.0201,0.4231,0.6167,0.6227,0.0396,0.3482,1.6975,1.7062,1.28344,0.271,0.0012,0.9653,0.00842,-0.0016300000000000002,0.62266,1.7061600000000001,0.43163,0.35802999999999996,-0.02068000000000002,0.03813999999999999,1.2959993,0.27457000000000004,0.3907967032967033,0.044642857142857144,0.11057692307692307,0.06662087912087912,0.3873626373626374
4568,2050,1456,0.0079,0.0083,-0.002,-0.0018,569,65,161,98,563,-0.0178,0.4232,0.6162,0.6212,0.043,0.3487,1.6972,1.7039,1.283977,0.2711,0.0012,0.9653,0.00827,-0.0017399999999999998,0.6211800000000001,1.7039099999999998,0.42932000000000003,0.3553,-0.021040000000000024,0.037790000000000004,1.2925631000000002,0.27362000000000003,0.3907967032967033,0.044642857142857144,0.11057692307692307,0.0673076923076923,0.3866758241758242
4569,2050,1456,0.008,0.0082,-0.0019,-0.0018,570,65,160,98,563,-0.0148,0.424,0.6159,0.6199,0.0473,0.3501,1.6975,1.7021,1.28548,0.2714,0.0012,0.9653,0.00816,-0.00182,0.6199,1.70208,0.42754000000000003,0.35327,-0.020810000000000023,0.03826,1.2899675,0.27288,0.3914835164835165,0.044642857142857144,0.10989010989010989,0.0673076923076923,0.3866758241758242
4570,2050,1456,0.0081,0.0081,-0.0018,-0.0019,570,65,160,98,563,-0.0113,0.4254,0.616,0.6188,0.0524,0.3522,1.6983,1.7007,1.287946,0.272,0.0012,0.9653,0.00809,-0.00186,0.6188499999999999,1.7007,0.42630999999999997,0.35196,-0.01999000000000002,0.03956,1.2882463,0.27237,0.3914835164835165,0.044642857142857144,0.10989010989010989,0.0673076923076923,0.3866758241758242
4571,2050,1456,0.0083,0.008,-0.0017,-0.0019,571,65,160,98,562,-0.0072,0.4273,0.6163,0.618,0.0582,0.3551,1.6996,1.6998,1.291362,0.2728,0.0012,0.96531,0.008060000000000001,-0.0018800000000000002,0.61803,1.69978,0.42563000000000006,0.35139,-0.018570000000000024,0.04169,1.2874254,0.27209,0.39217032967032966,0.044642857142857144,0.10989010989010989,0.0673076923076923,0.385989010989011
4572,2050,1457,0.0085,0.0081,-0.0015,-0.0019,572,66,159,99,561,-0.0025,0.4298,0.6168,0.6174,0.0649,0.3588,1.7015,1.6994,1.295708,0.2738,0.0012,0.96531,0.00807,-0.0018599999999999999,0.61744,1.6993500000000001,0.42551999999999995,0.35158,-0.016550000000000023,0.04465,1.2875228,0.27204,0.3925875085792725,0.045298558682223745,0.1091283459162663,0.06794783802333562,0.38503774879890185
4573,2050,1457,0.0087,0.0081,-0.0013,-0.0018,572,66,159,99,561,0.0026,0.4329,0.6176,0.6171,0.0722,0.3632,1.7038,1.6994,1.300954,0.2751,0.0012,0.96531,0.00812,-0.0018100000000000002,0.6170899999999999,1.6994099999999999,0.42598,0.35252999999999995,-0.013950000000000021,0.04843,1.288548,0.27223,0.3925875085792725,0.045298558682223745,0.1091283459162663,0.06794783802333562,0.38503774879890185
4574,2049,1457,0.009,0.0082,-0.001,-0.0017,573,67,158,99,560,0.0082,0.4365,0.6187,0.617,0.0801,0.3683,1.7066,1.7,1.307062,0.2765,0.0012,0.96531,0.008220000000000002,-0.00172,0.617,1.6999599999999997,0.42702,0.35424,-0.010780000000000022,0.053000000000000005,1.2905020999999999,0.27265,0.39327385037748797,0.04598490048043926,0.10844200411805079,0.06794783802333562,0.3843514070006863
4575,2049,1457,0.0094,0.0084,-0.0008,-0.0016,573,67,157,100,560,0.0142,0.4406,0.62,0.6171,0.0886,0.374,1.7098,1.701,1.313987,0.2782,0.0012,0.96531,0.00837,-0.0016,0.61716,1.701,0.42862999999999996,0.3567,-0.007060000000000022,0.05832999999999999,1.2933777999999998,0.27331000000000005,0.39327385037748797,0.04598490048043926,0.10775566231983527,0.06863417982155114,0.3843514070006863
4576,2049,1458,0.0098,0.0085,-0.0005,-0.0015,575,68,157,100,558,0.0206,0.4452,0.6215,0.6176,0.0977,0.3803,1.7136,1.7025,1.321674,0.2801,0.0012,0.96531,0.00856,-0.0014500000000000003,0.61757,1.7025400000000002,0.43079999999999996,0.35989,-0.0028100000000000217,0.0644,1.297159,0.2742,0.3943758573388203,0.04663923182441701,0.10768175582990398,0.06858710562414266,0.38271604938271603
4577,2049,1458,0.0102,0.0088,-0.0001,-0.0013,575,68,156,101,558,0.0274,0.4502,0.6233,0.6182,0.1072,0.3872,1.7177,1.7046,1.330063,0.2821,0.0012,0.96531,0.00879,-0.00126,0.61823,1.70456,0.43350999999999995,0.36379,0.0019399999999999782,0.07116,1.3018212999999998,0.27531,0.3943758573388203,0.04663923182441701,0.10699588477366255,0.06927297668038408,0.38271604938271603
4578,2049,1458,0.0106,0.0091,0.0002,-0.001,576,69,155,101,557,0.0344,0.4557,0.6253,0.6191,0.1171,0.3947,1.7222,1.7071,1.339087,0.2844,0.0012,0.96532,0.009059999999999999,-0.0010400000000000001,0.61914,1.7070599999999998,0.43676000000000004,0.36839,0.007159999999999977,0.07857,1.3073323,0.27664000000000005,0.3950617283950617,0.047325102880658436,0.10631001371742113,0.06927297668038408,0.3820301783264746
4579,2049,1458,0.0111,0.0094,0.0006,-0.0008,577,70,153,102,556,0.0417,0.4614,0.6275,0.6203,0.1273,0.4025,1.727,1.71,1.348673,0.2867,0.0012,0.96532,0.00937,-0.0007900000000000001,0.6203,1.71001,0.4405,0.37363,0.01280999999999998,0.08657000000000001,1.3136516,0.27817,0.39574759945130317,0.04801097393689986,0.10493827160493827,0.06995884773662552,0.3813443072702332
4580,2049,1458,0.0116,0.0097,0.001,-0.0005,578,70,152,102,556,0.0491,0.4675,0.6299,0.6217,0.1377,0.4107,1.7322,1.7134,1.358744,0.2892,0.0012,0.96532,0.009720000000000001,-0.00051,0.62169,1.7134,0.44471,0.37948,0.018849999999999978,0.0951,1.3207314,0.27989,0.39643347050754457,0.04801097393689986,0.10425240054869685,0.06995884773662552,0.3813443072702332
4581,2049,1459,0.0121,0.0101,0.0014,-0.0002,580,71,151,103,554,0.0567,0.4739,0.6324,0.6233,0.1483,0.4193,1.7376,1.7172,1.369217,0.2918,0.0012,0.96532,0.010100000000000001,-0.0002000000000000001,0.6233000000000001,1.7172,0.44937000000000005,0.3859,0.025239999999999978,0.10411,1.3285169,0.28179000000000004,0.3975325565455792,0.04866346812885538,0.10349554489376285,0.07059629883481837,0.37971213159698425
4582,2049,1459,0.0126,0.0105,0.0018,0.0001,581,72,150,104,552,0.0643,0.4804,0.6351,0.6251,0.1589,0.4281,1.7433,1.7214,1.380007,0.2944,0.0012,0.96532,0.01051,0.0001299999999999999,0.62513,1.72138,0.45443,0.39283,0.031919999999999976,0.11351,1.3369468,0.28385000000000005,0.3982179575051405,0.04934886908841672,0.10281014393420151,0.07128169979437972,0.37834132967786155
4583,2048,1459,0.0132,0.011,0.0022,0.0005,582,73,148,104,552,0.072,0.4872,0.6379,0.6272,0.1696,0.437,1.7492,1.7259,1.391027,0.2972,0.0012,0.96532,0.01096,0.00047999999999999985,0.62716,1.72592,0.45985999999999994,0.40021000000000007,0.03885999999999998,0.12325,1.3459541,0.28606000000000004,0.3989033584647019,0.050034270047978065,0.10143934201507881,0.07128169979437972,0.37834132967786155
4584,2048,1459,0.0137,0.0114,0.0027,0.0009,583,74,147,105,550,0.0796,0.494,0.6408,0.6294,0.1801,0.4461,1.7552,1.7308,1.402186,0.2999,0.0012,0.96532,0.01143,0.0008499999999999998,0.62937,1.73078,0.46561,0.40799,0.04599999999999998,0.13325,1.3554665,0.2884,0.3995887594242632,0.05071967100753941,0.10075394105551748,0.07196710075394105,0.37697052775873885
4585,2048,1460,0.0143,0.0119,0.0031,0.0012,585,75,145,106,549,0.0872,0.5008,0.6438,0.6318,0.1905,0.4551,1.7613,1.7359,1.413396,0.3027,0.0012,0.96533,0.01192,0.00124,0.63175,1.7359300000000002,0.47163000000000005,0.4161,0.05329999999999997,0.14343999999999998,1.3654074,0.29085,0.4006849315068493,0.05136986301369863,0.09931506849315068,0.07260273972602739,0.37602739726027395
4586,2048,1460,0.0148,0.0124,0.0035,0.0016,586,76,144,107,547,0.0946,0.5077,0.6469,0.6343,0.2007,0.4642,1.7675,1.7413,1.424565,0.3055,0.0012,0.96533,0.01242,0.0016400000000000002,0.6342899999999999,1.74132,0.47788,0.42449000000000003,0.060699999999999976,0.15374000000000002,1.3756964999999999,0.29339,0.40136986301369865,0.052054794520547946,0.09863013698630137,0.07328767123287672,0.37465753424657533
4587,2048,1460,0.0153,0.0129,0.0039,0.002,587,77,142,107,547,0.1018,0.5145,0.65,0.637,0.2105,0.4731,1.7736,1.7469,1.435606,0.3082,0.0012,0.96533,0.01293,0.0020399999999999997,0.63696,1.7469100000000002,0.48430999999999996,0.43308,0.06813999999999998,0.16407,1.3862508,0.296,0.40205479452054793,0.05273972602739726,0.09726027397260274,0.07328767123287672,0.37465753424657533
4588,2048,1460,0.0159,0.0135,0.0043,0.0024,588,78,140,108,546,0.1088,0.5212,0.6531,0.6397,0.22,0.4818,1.7798,1.7527,1.446432,0.3109,0.0012,0.96533,0.01346,0.00245,0.63974,1.7526699999999997,0.49085999999999996,0.44179,0.07557999999999997,0.17436000000000001,1.3969853,0.29864999999999997,0.40273972602739727,0.05342465753424658,0.0958904109589041,0.07397260273972603,0.37397260273972605
4589,2048,1460,0.0164,0.014,0.0047,0.0029,590,79,139,109,543,0.1154,0.5277,0.6562,0.6426,0.229,0.4902,1.7858,1.7586,1.456959,0.3135,0.0012,0.96533,0.013989999999999999,0.00286,0.6426100000000001,1.75855,0.49749,0.45056,0.08294999999999998,0.18453,1.4078138999999998,0.30133,0.4041095890410959,0.05410958904109589,0.09520547945205479,0.07465753424657534,0.3719178082191781
4590,2048,1461,0.0168,0.0145,0.005,0.0033,592,80,137,110,542,0.1218,0.534,0.6593,0.6456,0.2376,0.4983,1.7917,1.7645,1.467108,0.316,0.0012,0.96533,0.01451,0.0032600000000000003,0.6455500000000001,1.7645,0.50414,0.45932000000000006,0.09021999999999998,0.19452,1.4186503,0.30401,0.405201916495551,0.05475701574264202,0.09377138945927448,0.07529089664613278,0.37097878165639975
4591,2048,1461,0.0173,0.015,0.0054,0.0037,593,81,135,111,541,0.1278,0.54,0.6623,0.6485,0.2456,0.5061,1.7975,1.7705,1.476803,0.3184,0.0012,0.96534,0.015029999999999998,0.00366,0.64854,1.7704900000000001,0.51075,0.4680000000000001,0.09732999999999999,0.20425,1.4294088999999999,0.30667000000000005,0.405886379192334,0.055441478439425054,0.09240246406570841,0.07597535934291581,0.3702943189596167
4592,2048,1461,0.0177,0.0155,0.0057,0.004,594,82,133,112,540,0.1335,0.5458,0.6653,0.6516,0.253,0.5134,1.803,1.7765,1.485975,0.3207,0.0012,0.96534,0.015539999999999998,0.00405,0.65156,1.7764600000000002,0.51729,0.47653,0.10424999999999998,0.21366000000000002,1.4400057,0.3093,0.406570841889117,0.05612594113620808,0.09103353867214237,0.07665982203969883,0.36960985626283366
4593,2047,1461,0.0181,0.016,0.006,0.0044,596,83,131,112,539,0.1387,0.5512,0.6681,0.6546,0.2597,0.5202,1.8083,1.7824,1.494559,0.3228,0.0012,0.96534,0.01603,0.004430000000000001,0.6545799999999999,1.7823699999999998,0.52369,0.48485000000000006,0.11091999999999998,0.22267,1.4503589,0.31186,0.4079397672826831,0.0568104038329911,0.08966461327857632,0.07665982203969883,0.36892539356605064
4594,2047,1462,0.0185,0.0165,0.0063,0.0048,597,84,130,113,538,0.1435,0.5562,0.6709,0.6576,0.2658,0.5265,1.8133,1.7882,1.502498,0.3248,0.0012,0.96534,0.01651,0.00479,0.65759,1.7881799999999999,0.52991,0.49288999999999994,0.11730999999999998,0.23124000000000003,1.4603901000000001,0.31435,0.40834473324213405,0.057455540355677154,0.08891928864569083,0.07729138166894665,0.3679890560875513
4595,2047,1462,0.0188,0.017,0.0065,0.0051,599,85,128,114,536,0.1478,0.5608,0.6735,0.6606,0.2713,0.5322,1.818,1.7938,1.509742,0.3266,0.0012,0.96534,0.01696,0.005130000000000001,0.66056,1.7938500000000002,0.53591,0.5006,0.12336999999999998,0.23932000000000003,1.4700247000000002,0.31673999999999997,0.4097127222982216,0.05813953488372093,0.08755129958960328,0.07797537619699042,0.36662106703146374
4596,2047,1462,0.0191,0.0174,0.0067,0.0054,600,86,126,115,535,0.1516,0.565,0.676,0.6635,0.276,0.5373,1.8223,1.7993,1.516248,0.3282,0.0012,0.96534,0.01739,0.00545,0.66347,1.79933,0.54164,0.5079100000000001,0.12906999999999996,0.24685,1.479193,0.31901,0.4103967168262654,0.058823529411764705,0.08618331053351573,0.0786593707250342,0.36593707250341995
4597,2047,1462,0.0193,0.0178,0.0069,0.0057,602,88,124,116,532,0.155,0.5687,0.6783,0.6663,0.28,0.5417,1.8263,1.8046,1.521982,0.3296,0.0012,0.96534,0.01779,0.00575,0.6663,1.8046000000000002,0.54706,0.51477,0.13438999999999998,0.2538,1.4878306000000001,0.32115,0.4117647058823529,0.060191518467852256,0.08481532147742818,0.07934336525307797,0.36388508891928867
4598,2047,1462,0.0195,0.0181,0.007,0.006,603,89,122,117,531,0.1579,0.5719,0.6805,0.6691,0.2832,0.5455,1.8299,1.8096,1.526917,0.3308,0.0012,0.96535,0.01815,0.00602,0.6690400000000001,1.80961,0.55213,0.5211399999999999,0.13929999999999998,0.26012,1.4958791,0.32314,0.4124487004103967,0.06087551299589603,0.08344733242134063,0.08002735978112176,0.36320109439124487
4599,2047,1463,0.0196,0.0185,0.0071,0.0063,605,90,120,118,530,0.1603,0.5747,0.6825,0.6717,0.2858,0.5487,1.8331,1.8143,1.531035,0.3319,0.0012,0.96535,0.01847,0.00626,0.67167,1.8143400000000003,0.55683,0.52699,0.14379,0.26580000000000004,1.5032866999999999,0.32498,0.41353383458646614,0.06151742993848257,0.08202323991797676,0.08065618591934381,0.3622693096377307
4600,2047,1463,0.0197,0.0188,0.0072,0.0065,606,91,118,119,529,0.1622,0.577,0.6843,0.6742,0.2876,0.5511,1.8359,1.8188,1.534326,0.3327,0.0012,0.96535,0.01876,0.00648,0.6741699999999999,1.81876,0.56113,0.5322699999999999,0.14782999999999996,0.27080000000000004,1.5100085,0.32665,0.41421736158578265,0.06220095693779904,0.08065618591934381,0.08133971291866028,0.36158578263841423
4601,2047,1463,0.0198,0.019,0.0072,0.0066,607,92,116,120,528,0.1637,0.5787,0.6859,0.6765,0.2887,0.5529,1.8383,1.8228,1.53679,0.3333,0.0012,0.96535,0.019010000000000003,0.006659999999999999,0.67653,1.82284,0.565,0.5369499999999999,0.15141999999999997,0.27511,1.5160072000000002,0.32814,0.4149008885850991,0.06288448393711552,0.07928913192071087,0.08202323991797676,0.3609022556390977
4602,2046,1463,0.0198,0.0192,0.0072,0.0068,609,93,115,121,525,0.1647,0.58,0.6873,0.6787,0.2892,0.554,1.8402,1.8266,1.538433,0.3337,0.0012,0.96535,0.019219999999999998,0.006810000000000001,0.67873,1.82656,0.5684199999999999,0.54101,0.15453999999999996,0.27873000000000003,1.521253,0.32944000000000007,0.41626794258373206,0.063568010936432,0.0786056049213944,0.08270676691729323,0.3588516746411483
4603,2046,1463,0.0198,0.0194,0.0072,0.0069,610,94,113,122,524,0.1653,0.5807,0.6884,0.6808,0.289,0.5545,1.8417,1.8299,1.53927,0.3339,0.0012,0.96535,0.01939,0.00693,0.68076,1.8298999999999999,0.57137,0.54444,0.15719999999999998,0.28166,1.5257241000000001,0.33055,0.4169514695830485,0.06425153793574846,0.07723855092276145,0.08339029391660971,0.35816814764183186
4604,2046,1464,0.0197,0.0195,0.0071,0.007,612,95,111,122,524,0.1654,0.581,0.6894,0.6826,0.2882,0.5543,1.8428,1.8329,1.539324,0.3339,0.0012,0.96535,0.01951,0.00701,0.68261,1.83285,0.57385,0.54722,0.15938999999999998,0.2839,1.5294067,0.33146,0.4180327868852459,0.06489071038251366,0.07581967213114754,0.08333333333333333,0.35792349726775957
4605,2046,1464,0.0197,0.0196,0.007,0.0071,613,96,109,123,523,0.1652,0.5809,0.6902,0.6843,0.2868,0.5536,1.8435,1.8354,1.538627,0.3337,0.0012,0.96536,0.0196,0.007060000000000001,0.68428,1.8354,0.5758599999999999,0.54936,0.16112999999999997,0.28545000000000004,1.5322951999999999,0.33216999999999997,0.4187158469945355,0.06557377049180328,0.0744535519125683,0.08401639344262295,0.3572404371584699
4606,2046,1464,0.0195,0.0197,0.0069,0.0071,614,97,107,124,522,0.1646,0.5802,0.6908,0.6858,0.285,0.5522,1.8438,1.8376,1.537214,0.3333,0.0012,0.96536,0.01964,0.00708,0.6857599999999999,1.8375499999999998,0.57738,0.55085,0.16243,0.28635,1.5343918,0.33268,0.41939890710382516,0.0662568306010929,0.07308743169398907,0.08469945355191257,0.35655737704918034
4607,2046,1464,0.0194,0.0197,0.0068,0.0071,615,98,106,125,520,0.1637,0.5792,0.6912,0.687,0.2826,0.5503,1.8437,1.8393,1.53513,0.3328,0.0012,0.96536,0.01965,0.00707,0.6870499999999999,1.8392899999999996,0.57843,0.55171,0.16329999999999997,0.28661,1.5357066,0.333,0.42008196721311475,0.06693989071038252,0.07240437158469945,0.08538251366120218,0.3551912568306011
4608,2046,1465,0.0192,0.0196,0.0066,0.007,617,99,104,126,519,0.1625,0.5778,0.6913,0.6881,0.2798,0.5479,1.8433,1.8406,1.532425,0.3321,0.0012,0.96536,0.019620000000000002,0.00703,0.6881299999999999,1.8406300000000002,0.5790200000000001,0.55195,0.16376,0.28626999999999997,1.5362574,0.33313000000000004,0.421160409556314,0.06757679180887372,0.07098976109215017,0.08600682593856655,0.35426621160409555
4609,2046,1465,0.0189,0.0196,0.0064,0.007,618,100,103,127,517,0.1611,0.576,0.6913,0.689,0.2766,0.5451,1.8425,1.8416,1.529153,0.3313,0.0012,0.96536,0.01955,0.006959999999999999,0.68901,1.8415699999999997,0.57915,0.55159,0.16383999999999999,0.28535,1.5360691999999998,0.33307,0.42184300341296926,0.06825938566552901,0.07030716723549488,0.08668941979522184,0.352901023890785
4610,2046,1465,0.0187,0.0195,0.0062,0.0069,619,101,101,128,516,0.1594,0.5739,0.6912,0.6897,0.2731,0.5418,1.8414,1.8421,1.525374,0.3303,0.0012,0.96536,0.019450000000000002,0.00686,0.6897,1.84212,0.5788399999999999,0.55066,0.16355999999999998,0.2839,1.535174,0.33283,0.4225255972696246,0.0689419795221843,0.0689419795221843,0.08737201365187713,0.35221843003412967
4611,2046,1465,0.0184,0.0193,0.006,0.0068,620,102,100,128,515,0.1575,0.5715,0.6908,0.6902,0.2693,0.5382,1.84,1.8423,1.521149,0.3292,0.0012,0.96537,0.01931,0.00674,0.69019,1.8422899999999998,0.57812,0.5491900000000001,0.16294,0.28196,1.5336098999999999,0.33242,0.4232081911262799,0.0696245733788396,0.06825938566552901,0.08737201365187713,0.3515358361774744
4612,2045,1465,0.0182,0.0192,0.0058,0.0066,621,103,98,129,514,0.1555,0.5689,0.6904,0.6905,0.2653,0.5343,1.8384,1.8421,1.516545,0.328,0.0012,0.96537,0.01915,0.0066,0.6905,1.84211,0.5770099999999999,0.54722,0.16202,0.27957,1.5314211,0.33185000000000003,0.42389078498293514,0.07030716723549488,0.06689419795221843,0.08805460750853242,0.3508532423208191
4613,2045,1466,0.0179,0.019,0.0056,0.0065,622,104,97,130,513,0.1534,0.566,0.6897,0.6906,0.2612,0.5301,1.8365,1.8416,1.511629,0.3268,0.0012,0.96537,0.018959999999999998,0.0064399999999999995,0.69063,1.84159,0.5755399999999999,0.54478,0.16082999999999997,0.27679,1.528657,0.33114000000000005,0.4242837653478854,0.07094133697135062,0.06616643929058663,0.08867667121418826,0.3499317871759891
4614,2045,1466,0.0176,0.0187,0.0054,0.0063,623,104,96,131,512,0.1513,0.563,0.689,0.6906,0.2569,0.5258,1.8345,1.8408,1.50647,0.3255,0.0012,0.96537,0.01875,0.00627,0.69059,1.84076,0.57374,0.54193,0.15941999999999998,0.27366,1.5253716000000002,0.3303,0.4249658935879945,0.07094133697135062,0.06548431105047749,0.08935879945429741,0.34924965893587995
4615,2045,1466,0.0173,0.0185,0.0051,0.0061,623,105,94,131,513,0.1491,0.5598,0.6881,0.6904,0.2526,0.5213,1.8323,1.8397,1.501136,0.3241,0.0012,0.96537,0.018510000000000002,0.00608,0.69038,1.83964,0.5716300000000001,0.5387000000000001,0.15780999999999998,0.27024,1.5216225,0.32934,0.4249658935879945,0.07162346521145975,0.06412005457025921,0.08935879945429741,0.3499317871759891
4616,2045,1466,0.017,0.0183,0.0049,0.0059,624,106,93,132,511,0.1469,0.5566,0.6872,0.69,0.2483,0.5168,1.83,1.8383,1.495695,0.3227,0.0012,0.96537,0.018260000000000002,0.00588,0.6900200000000001,1.83826,0.5692699999999999,0.5351600000000001,0.15603999999999998,0.26657,1.5174706,0.32828,0.4256480218281037,0.0723055934515689,0.06343792633015007,0.09004092769440655,0.3485675306957708
4617,2045,1466,0.0167,0.018,0.0047,0.0057,625,106,92,133,510,0.1447,0.5533,0.6862,0.6895,0.2441,0.5122,1.8275,1.8366,1.490214,0.3213,0.0012,0.96537,0.01799,0.00567,0.68952,1.8366400000000003,0.56668,0.53135,0.15414,0.26271999999999995,1.512979,0.32713000000000003,0.42633015006821284,0.0723055934515689,0.06275579809004093,0.09072305593451568,0.3478854024556617
4618,2045,1467,0.0164,0.0177,0.0045,0.0055,626,107,91,133,510,0.1426,0.55,0.6851,0.6889,0.24,0.5077,1.8251,1.8348,1.484759,0.3199,0.0012,0.96538,0.017709999999999997,0.0054600000000000004,0.6889000000000001,1.83482,0.5639,0.52733,0.15214999999999995,0.25874,1.5082124000000001,0.32591000000000003,0.4267211997273347,0.07293796864349011,0.06203135650988412,0.09066121336059986,0.3476482617586912
4619,2045,1467,0.0161,0.0174,0.0042,0.0052,626,107,90,134,510,0.1406,0.5467,0.6839,0.6882,0.236,0.5032,1.8226,1.8328,1.479389,0.3185,0.0012,0.96538,0.017429999999999998,0.00524,0.6881600000000001,1.8328300000000002,0.56097,0.5231399999999999,0.15009999999999998,0.25467999999999996,1.503236,0.32463000000000003,0.4267211997273347,0.07293796864349011,0.06134969325153374,0.09134287661895024,0.3476482617586912
4620,2045,1467,0.0159,0.0172,0.004,0.005,627,108,89,134,509,0.1387,0.5435,0.6827,0.6873,0.2321,0.4989,1.8201,1.8307,1.474163,0.3171,0.0012,0.96538,0.01715,0.00502,0.68731,1.8307000000000002,0.55793,0.5188499999999999,0.14802999999999997,0.25057999999999997,1.4981148999999998,0.32331000000000004,0.4274028629856851,0.0736196319018405,0.06066802999318337,0.09134287661895024,0.34696659850034084
4621,2044,1467,0.0156,0.0169,0.0039,0.0048,627,108,88,135,509,0.1369,0.5404,0.6815,0.6864,0.2285,0.4947,1.8176,1.8284,1.469133,0.3158,0.0012,0.96538,0.01687,0.00481,0.68638,1.8284600000000002,0.55482,0.5145000000000001,0.14597,0.24650000000000002,1.4929133,0.32197,0.4274028629856851,0.0736196319018405,0.05998636673483299,0.09202453987730061,0.34696659850034084
4622,2044,1467,0.0154,0.0166,0.0037,0.0046,627,109,88,135,508,0.1353,0.5373,0.6803,0.6854,0.2251,0.4908,1.8152,1.8261,1.464349,0.3145,0.0012,0.96538,0.01659,0.0046,0.68537,1.82614,0.55166,0.51015,0.14394999999999997,0.24247999999999997,1.4876937,0.32062,0.4274028629856851,0.07430129516019086,0.05998636673483299,0.09202453987730061,0.34628493524199044
4623,2044,1468,0.0152,0.0163,0.0035,0.0044,628,109,87,136,508,0.1339,0.5345,0.6791,0.6843,0.222,0.4871,1.8129,1.8238,1.459851,0.3133,0.0012,0.96538,0.01632,0.00439,0.68431,1.82378,0.5485099999999999,0.50585,0.14199999999999996,0.23856000000000002,1.4825158999999999,0.31927000000000005,0.42779291553133514,0.07425068119891008,0.05926430517711172,0.09264305177111716,0.3460490463215259
4624,2044,1468,0.015,0.0161,0.0034,0.0042,628,110,87,136,507,0.1327,0.5318,0.6779,0.6832,0.2191,0.4836,1.8107,1.8214,1.455676,0.3122,0.0012,0.96538,0.016059999999999998,0.00419,0.6832,1.8214000000000001,0.54539,0.5016299999999999,0.14014,0.23478,1.4774365,0.31794,0.42779291553133514,0.07493188010899182,0.05926430517711172,0.09264305177111716,0.34536784741144416
4625,2044,1468,0.0149,0.0158,0.0033,0.004,628,110,86,137,507,0.1316,0.5293,0.6768,0.6821,0.2165,0.4805,1.8086,1.819,1.451855,0.3112,0.0012,0.96539,0.015819999999999997,0.0040100000000000005,0.6820700000000001,1.8190300000000001,0.54234,0.49754999999999994,0.13838999999999996,0.23117000000000001,1.4725084,0.31665,0.42779291553133514,0.07493188010899182,0.05858310626702997,0.09332425068119891,0.34536784741144416
4626,2044,1468,0.0147,0.0156,0.0032,0.0038,628,110,86,137,507,0.1308,0.527,0.6756,0.6809,0.2142,0.4776,1.8066,1.8167,1.448408,0.3102,0.0012,0.96539,0.015590000000000001,0.0038399999999999997,0.68091,1.81669,0.5393800000000001,0.49363,0.13677999999999996,0.22776000000000002,1.4677797,0.3154,0.42779291553133514,0.07493188010899182,0.05858310626702997,0.09332425068119891,0.34536784741144416
4627,2044,1469,0.0146,0.0154,0.0031,0.0037,629,110,86,137,507,0.1301,0.5249,0.6746,0.6798,0.2122,0.4751,1.8048,1.8144,1.445353,0.3094,0.0012,0.96539,0.015380000000000001,0.00368,0.6797500000000001,1.8144199999999997,0.53654,0.48991999999999997,0.13531999999999997,0.22457000000000002,1.4632935999999999,0.31421,0.42818243703199454,0.07488087134104833,0.05854322668481961,0.09326072157930565,0.34513274336283184
